timestamp,road_id,road_name,road_type,latitude,longitude,vehicle_count,average_speed_kmph,speed_limit_kmph,lanes,occupancy,congestion,congestion_level,weather,hour,day_of_week,is_peak_hour,is_weekend
2024-02-11 19:24:00,RD_039,Road Segment 39,highway,12.89903,80.324192,145,38.1,60,6,0.319,0,free,rain,19,6,1,1
2024-01-28 05:12:00,RD_042,Road Segment 42,local,13.069574,80.335484,18,80.9,80,6,0.032,0,free,clear,5,6,0,1
2024-09-17 00:45:00,RD_011,Velachery Main Road,arterial,12.983225,80.214448,126,19.2,50,4,0.522,1,moderate,fog,0,1,0,0
2024-11-13 11:44:00,RD_053,Road Segment 53,highway,13.0213,80.264628,382,23.7,60,6,0.711,1,moderate,drizzle,11,2,0,0
2024-02-02 22:38:00,RD_026,Road Segment 26,local,12.996998,80.183409,203,24.0,50,4,0.581,0,moderate,clear,22,4,0,0
2024-06-11 00:25:00,RD_038,Road Segment 38,arterial,13.028213,80.366528,56,55.8,80,2,0.404,0,free,clear,0,1,0,0
2024-11-30 19:10:00,RD_021,Road Segment 21,local,13.070757,80.10993,34,30.5,60,2,0.211,0,moderate,fog,19,5,1,1
2024-09-16 11:17:00,RD_041,Road Segment 41,local,13.024873,80.128676,104,12.2,40,2,0.63,1,moderate,fog,11,0,0,0
2024-06-18 09:06:00,RD_078,Road Segment 78,highway,13.011696,80.396955,138,12.2,40,2,0.846,1,moderate,clear,9,1,1,0
2024-12-15 23:57:00,RD_073,Road Segment 73,local,12.877995,80.15884,4,34.9,40,6,0.056,0,free,clear,23,6,0,1
2024-08-17 07:57:00,RD_023,Road Segment 23,highway,12.85862,80.122837,0,40.2,50,6,0.027,0,free,rain,7,5,1,1
2024-04-11 16:20:00,RD_052,Road Segment 52,highway,13.021655,80.124914,16,43.6,50,2,0.131,0,free,clear,16,3,0,0
2024-06-04 20:52:00,RD_005,NH-16 (Chennai-Kolkata Highway),highway,13.153259,80.28045,349,27.7,100,6,0.669,1,heavy,fog,20,1,1,0
2024-07-24 07:24:00,RD_071,Road Segment 71,arterial,12.947131,80.386953,473,13.2,40,6,0.979,1,moderate,clear,7,2,1,0
2024-12-02 03:39:00,RD_030,Road Segment 30,local,13.098747,80.115123,5,45.3,50,4,-0.003,0,free,clear,3,0,0,0
2024-03-10 09:22:00,RD_039,Road Segment 39,highway,12.897198,80.326505,131,32.2,60,6,0.345,0,moderate,fog,9,6,1,1
2024-11-23 15:04:00,RD_012,Sardar Patel Road,arterial,13.008177,80.223151,78,52.3,60,4,0.218,0,free,clear,15,5,0,1
2024-09-10 14:46:00,RD_070,Road Segment 70,local,12.99516,80.384105,127,30.5,80,2,0.778,1,moderate,clear,14,1,0,0
2024-11-10 02:51:00,RD_038,Road Segment 38,arterial,13.025326,80.367246,32,63.3,80,2,0.188,0,free,drizzle,2,6,0,1
2024-01-14 12:32:00,RD_028,Road Segment 28,local,13.129218,80.3175,0,42.2,40,4,0.016,0,free,clear,12,6,0,1
2024-03-30 11:18:00,RD_036,Road Segment 36,arterial,13.144347,80.326213,20,47.4,50,2,0.068,0,free,clear,11,5,0,1
2024-09-13 05:11:00,RD_020,Kamarajar Salai Marina,arterial,13.058848,80.282864,192,31.8,60,6,0.333,0,moderate,rain,5,4,0,0
2024-02-03 21:05:00,RD_021,Road Segment 21,local,13.070243,80.109604,14,51.3,60,2,0.129,0,free,clear,21,5,0,1
2024-11-27 06:38:00,RD_046,Road Segment 46,highway,12.89106,80.2316,63,57.9,80,2,0.349,0,free,clear,6,2,0,0
2024-03-11 22:12:00,RD_031,Road Segment 31,arterial,13.150654,80.362744,220,35.4,80,4,0.716,0,moderate,clear,22,0,0,0
2024-10-13 01:36:00,RD_028,Road Segment 28,local,13.133704,80.320584,2,26.7,40,4,-0.078,0,free,fog,1,6,0,1
2024-11-11 10:44:00,RD_077,Road Segment 77,local,13.081198,80.187008,126,25.2,60,2,0.812,1,moderate,clear,10,0,1,0
2024-03-18 15:12:00,RD_026,Road Segment 26,local,12.995887,80.18444,114,26.2,50,4,0.338,0,moderate,rain,15,0,0,0
2024-12-17 15:50:00,RD_061,Road Segment 61,arterial,13.137469,80.153767,180,28.8,40,6,0.405,0,free,clear,15,1,0,0
2024-10-22 04:42:00,RD_066,Road Segment 66,highway,13.157155,80.126718,13,36.5,40,2,0.003,0,free,clear,4,1,0,0
2024-02-08 21:27:00,RD_072,Road Segment 72,highway,12.86776,80.276918,133,10.1,50,2,0.94,1,heavy,rain,21,3,0,0
2024-09-10 08:16:00,RD_047,Road Segment 47,local,13.157412,80.179739,480,13.3,50,6,1.0,1,heavy,clear,8,1,1,0
2024-08-05 03:39:00,RD_058,Road Segment 58,arterial,13.098167,80.115762,17,29.7,40,2,0.211,0,free,drizzle,3,0,0,0
2024-03-20 03:28:00,RD_038,Road Segment 38,arterial,13.029365,80.368197,28,67.6,80,2,0.189,0,free,clear,3,2,0,0
2024-08-10 02:05:00,RD_070,Road Segment 70,local,12.99718,80.388137,0,60.7,80,2,0.0,0,free,rain,2,5,0,1
2024-07-10 02:20:00,RD_030,Road Segment 30,local,13.093013,80.114552,2,46.0,50,4,-0.024,0,free,clear,2,2,0,0
2024-08-22 01:51:00,RD_024,Road Segment 24,arterial,12.851378,80.157104,16,63.1,80,2,0.078,0,free,drizzle,1,3,0,0
2024-10-02 10:09:00,RD_025,Road Segment 25,highway,13.057044,80.345549,160,12.5,40,2,0.909,1,moderate,clear,10,2,1,0
2024-11-19 04:27:00,RD_026,Road Segment 26,local,12.999017,80.181687,192,27.1,50,4,0.485,0,moderate,clear,4,1,0,0
2024-07-31 05:37:00,RD_045,Road Segment 45,arterial,12.88719,80.368696,226,45.8,60,6,0.515,0,free,clear,5,2,0,0
2024-06-26 19:22:00,RD_018,LB Road Adyar,local,12.999353,80.254111,264,17.2,50,4,0.855,1,moderate,clear,19,2,1,0
2024-11-20 02:51:00,RD_059,Road Segment 59,highway,12.869112,80.173516,9,58.4,80,2,0.025,0,free,rain,2,2,0,0
2024-06-23 02:40:00,RD_080,Road Segment 80,highway,12.979984,80.14668,46,57.4,60,6,0.128,0,free,clear,2,6,0,1
2024-08-09 04:52:00,RD_008,Grand Southern Trunk Road,arterial,12.97276,80.11181,0,43.0,60,4,-0.044,0,free,rain,4,4,0,0
2024-10-10 11:56:00,RD_002,GST Road,highway,12.97078,80.193766,392,24.7,80,6,0.843,1,moderate,clear,11,3,0,0
2024-04-14 14:06:00,RD_062,Road Segment 62,highway,12.977601,80.224156,168,25.0,40,6,0.415,0,free,clear,14,6,0,1
2024-06-24 08:44:00,RD_049,Road Segment 49,arterial,13.119539,80.264839,338,17.3,40,6,0.63,0,moderate,clear,8,0,1,0
2024-03-31 19:59:00,RD_066,Road Segment 66,highway,13.155879,80.119053,0,32.5,40,2,0.091,0,free,drizzle,19,6,1,1
2024-11-17 22:02:00,RD_057,Road Segment 57,local,13.055947,80.166457,72,34.7,50,2,0.499,0,free,clear,22,6,0,1
2024-01-18 04:04:00,RD_028,Road Segment 28,local,13.129879,80.320683,84,25.3,40,4,0.339,0,free,drizzle,4,3,0,0
2024-07-19 11:24:00,RD_045,Road Segment 45,arterial,12.893538,80.368564,350,20.1,60,6,0.848,1,moderate,rain,11,4,0,0
2024-07-05 18:09:00,RD_052,Road Segment 52,highway,13.019634,80.117651,141,13.7,50,2,0.941,1,heavy,clear,18,4,1,0
2024-10-21 22:30:00,RD_007,Poonamallee High Road,arterial,13.052628,80.157676,59,47.8,60,4,0.214,0,free,drizzle,22,0,0,0
2024-10-24 03:38:00,RD_046,Road Segment 46,highway,12.886112,80.232467,59,56.5,80,2,0.263,0,free,clear,3,3,0,0
2024-03-28 13:12:00,RD_056,Road Segment 56,local,13.010153,80.172463,98,20.7,40,4,0.383,0,moderate,rain,13,3,0,0
2024-04-18 16:30:00,RD_054,Road Segment 54,arterial,12.993287,80.164132,414,15.3,50,6,0.954,1,moderate,fog,16,3,0,0
2024-10-08 07:00:00,RD_049,Road Segment 49,arterial,13.115856,80.254863,480,4.9,40,6,0.883,1,heavy,drizzle,7,1,1,0
2024-04-20 12:03:00,RD_025,Road Segment 25,highway,13.06504,80.34062,28,26.2,40,2,0.215,0,free,clear,12,5,0,1
2024-11-13 12:26:00,RD_028,Road Segment 28,local,13.1329,80.316375,126,30.1,40,4,0.441,0,free,clear,12,2,0,0
2024-11-14 22:11:00,RD_072,Road Segment 72,highway,12.867832,80.277799,56,34.1,50,2,0.409,0,free,clear,22,3,0,0
2024-04-05 15:01:00,RD_030,Road Segment 30,local,13.10102,80.115379,224,17.5,50,4,0.784,1,moderate,clear,15,4,0,0
2024-04-16 13:16:00,RD_065,Road Segment 65,local,13.009103,80.225019,90,52.7,60,4,0.244,0,free,clear,13,1,0,0
2024-03-01 22:12:00,RD_025,Road Segment 25,highway,13.051523,80.342169,91,19.8,40,2,0.61,0,moderate,clear,22,4,0,0
2024-04-02 00:02:00,RD_014,Nungambakkam High Road,local,13.060146,80.244996,93,35.9,50,4,0.349,0,free,clear,0,1,0,0
2024-11-01 21:32:00,RD_018,LB Road Adyar,local,13.000257,80.256711,39,40.5,50,4,0.218,0,free,clear,21,4,0,0
2024-02-24 18:23:00,RD_001,Anna Salai (Mount Road),arterial,13.069786,80.248102,229,25.5,60,6,0.559,0,moderate,rain,18,5,1,1
2024-05-21 09:12:00,RD_036,Road Segment 36,arterial,13.145032,80.337432,115,28.1,50,2,0.604,0,moderate,clear,9,1,1,0
2024-10-31 16:21:00,RD_074,Road Segment 74,highway,12.986333,80.382886,113,40.4,50,6,0.23,0,free,clear,16,3,0,0
2024-11-30 14:43:00,RD_055,Road Segment 55,highway,12.989148,80.301458,210,32.8,60,4,0.645,0,moderate,clear,14,5,0,1
2024-07-20 03:03:00,RD_006,Rajiv Gandhi Salai (IT Corridor),arterial,12.958778,80.238217,99,34.1,60,4,0.249,0,moderate,rain,3,5,0,1
2024-12-29 05:01:00,RD_057,Road Segment 57,local,13.058217,80.166806,5,50.3,50,2,-0.052,0,free,clear,5,6,0,1
2024-06-24 23:48:00,RD_030,Road Segment 30,local,13.097767,80.114954,49,44.4,50,4,0.179,0,free,clear,23,0,0,0
2024-02-07 13:28:00,RD_040,Road Segment 40,local,12.999897,80.273528,22,46.4,60,2,0.067,0,free,drizzle,13,2,0,0
2024-01-24 05:00:00,RD_051,Road Segment 51,highway,12.867154,80.363969,76,25.0,40,2,0.449,0,free,clear,5,2,0,0
2024-06-30 06:14:00,RD_028,Road Segment 28,local,13.132549,80.315783,203,19.7,40,4,0.652,0,moderate,clear,6,6,0,1
2024-07-05 13:17:00,RD_037,Road Segment 37,highway,12.989753,80.114664,105,29.4,60,2,0.69,0,moderate,clear,13,4,0,0
2024-12-09 02:59:00,RD_062,Road Segment 62,highway,12.975227,80.223762,0,30.7,40,6,0.051,0,free,rain,2,0,0,0
2024-02-05 05:18:00,RD_002,GST Road,highway,12.974055,80.187092,157,63.3,80,6,0.269,0,free,clear,5,0,0,0
2024-08-13 13:48:00,RD_067,Road Segment 67,local,13.204163,80.351246,73,15.1,40,2,0.527,1,moderate,fog,13,1,0,0
2024-07-31 09:03:00,RD_058,Road Segment 58,arterial,13.105508,80.116923,160,6.0,40,2,0.954,1,heavy,clear,9,2,1,0
2024-05-10 10:54:00,RD_027,Road Segment 27,arterial,12.880052,80.126633,381,27.0,60,6,0.82,1,moderate,clear,10,4,1,0
2024-06-16 20:20:00,RD_076,Road Segment 76,local,13.083536,80.199437,66,50.3,60,4,0.311,0,free,clear,20,6,1,1
2024-09-16 09:29:00,RD_046,Road Segment 46,highway,12.892372,80.231959,156,17.4,80,2,0.948,1,heavy,rain,9,0,1,0
2024-08-01 12:50:00,RD_069,Road Segment 69,arterial,12.983086,80.39482,75,44.2,60,4,0.211,0,free,clear,12,3,0,0
2024-04-19 10:58:00,RD_045,Road Segment 45,arterial,12.893503,80.365885,418,17.6,60,6,0.927,1,heavy,rain,10,4,1,0
2024-07-06 16:01:00,RD_043,Road Segment 43,arterial,12.98496,80.275782,133,46.1,80,6,0.243,0,moderate,rain,16,5,0,1
2024-04-06 23:38:00,RD_071,Road Segment 71,arterial,12.951322,80.388998,3,40.4,40,6,0.025,0,free,clear,23,5,0,1
2024-11-01 08:06:00,RD_018,LB Road Adyar,local,12.998329,80.251718,297,11.4,50,4,0.945,1,heavy,rain,8,4,1,0
2024-08-11 23:05:00,RD_056,Road Segment 56,local,13.007243,80.178117,12,42.9,40,4,0.141,0,free,clear,23,6,0,1
2024-08-08 07:45:00,RD_045,Road Segment 45,arterial,12.886003,80.36407,435,11.7,60,6,0.84,1,heavy,drizzle,7,3,1,0
2024-01-16 05:09:00,RD_003,OMR (Old Mahabalipuram Road),arterial,12.919909,80.232153,117,44.4,60,4,0.293,0,free,clear,5,1,0,0
2024-03-08 05:02:00,RD_053,Road Segment 53,highway,13.019958,80.264885,378,27.1,60,6,0.728,1,moderate,clear,5,4,0,0
2024-12-19 17:14:00,RD_005,NH-16 (Chennai-Kolkata Highway),highway,13.149819,80.279789,328,47.4,100,6,0.695,0,moderate,clear,17,3,1,0
2024-05-30 03:53:00,RD_065,Road Segment 65,local,13.00419,80.223176,0,60.5,60,4,-0.079,0,free,clear,3,3,0,0
2024-01-01 23:27:00,RD_049,Road Segment 49,arterial,13.117539,80.261839,126,21.8,40,6,0.175,0,moderate,rain,23,0,0,0
2024-07-27 12:34:00,RD_068,Road Segment 68,local,12.99579,80.246087,0,52.2,80,2,0.062,0,free,fog,12,5,0,1
2024-07-04 17:14:00,RD_036,Road Segment 36,arterial,13.142519,80.338454,144,11.9,50,2,1.0,1,heavy,drizzle,17,3,1,0
2024-07-01 11:05:00,RD_051,Road Segment 51,highway,12.870397,80.360545,35,21.9,40,2,0.29,0,moderate,rain,11,0,0,0
2024-06-15 09:28:00,RD_059,Road Segment 59,highway,12.875338,80.173445,92,40.0,80,2,0.583,0,moderate,clear,9,5,1,1
2024-10-17 01:26:00,RD_060,Road Segment 60,arterial,12.895519,80.378637,58,57.6,80,2,0.341,0,free,clear,1,3,0,0
2024-05-04 13:15:00,RD_044,Road Segment 44,highway,13.190726,80.36019,10,43.8,40,6,0.024,0,free,clear,13,5,0,1
2024-06-07 20:41:00,RD_035,Road Segment 35,arterial,12.94223,80.378261,410,13.3,50,6,0.785,1,heavy,rain,20,4,1,0
2024-08-18 08:04:00,RD_022,Road Segment 22,arterial,12.897465,80.126516,25,23.2,40,6,0.132,0,moderate,fog,8,6,1,1
2024-01-01 20:07:00,RD_034,Road Segment 34,arterial,12.911899,80.312956,217,22.1,50,4,0.748,0,moderate,clear,20,0,1,0
2024-05-29 12:08:00,RD_046,Road Segment 46,highway,12.895261,80.229597,96,39.5,80,2,0.651,0,moderate,clear,12,2,0,0
2024-07-19 15:27:00,RD_030,Road Segment 30,local,13.095017,80.112983,267,18.5,50,4,0.904,1,moderate,clear,15,4,0,0
2024-11-24 10:55:00,RD_025,Road Segment 25,highway,13.057828,80.347979,32,26.2,40,2,0.193,0,free,drizzle,10,6,1,1
2024-02-02 12:15:00,RD_053,Road Segment 53,highway,13.018386,80.267602,256,34.0,60,6,0.501,0,moderate,clear,12,4,0,0
2024-06-27 16:23:00,RD_041,Road Segment 41,local,13.023934,80.133692,98,19.0,40,2,0.626,0,moderate,drizzle,16,3,0,0
2024-09-28 21:01:00,RD_033,Road Segment 33,highway,13.082643,80.310415,88,38.9,40,6,0.212,0,free,clear,21,5,0,1
2024-05-14 23:44:00,RD_060,Road Segment 60,arterial,12.898493,80.377279,86,46.5,80,2,0.511,0,moderate,clear,23,1,0,0
2024-07-23 22:15:00,RD_013,Cathedral Road,local,13.059037,80.251073,272,16.7,50,4,0.861,1,moderate,clear,22,1,0,0
2024-11-27 08:32:00,RD_032,Road Segment 32,local,13.075782,80.216979,320,16.7,60,4,0.932,1,heavy,clear,8,2,1,0
2024-08-07 13:48:00,RD_056,Road Segment 56,local,13.006844,80.175057,166,21.0,40,4,0.585,0,moderate,clear,13,2,0,0
2024-08-25 04:41:00,RD_033,Road Segment 33,highway,13.086512,80.306432,2,35.1,40,6,0.055,0,free,drizzle,4,6,0,1
2024-10-27 22:23:00,RD_055,Road Segment 55,highway,12.989487,80.299948,205,19.9,60,4,0.54,1,moderate,fog,22,6,0,1
2024-05-23 19:34:00,RD_054,Road Segment 54,arterial,12.999642,80.164162,469,9.7,50,6,0.947,1,heavy,clear,19,3,1,0
2024-01-04 17:27:00,RD_048,Road Segment 48,arterial,13.158534,80.184287,138,12.0,50,2,0.877,1,heavy,fog,17,3,1,0
2024-05-11 14:24:00,RD_080,Road Segment 80,highway,12.980415,80.151703,207,38.2,60,6,0.391,0,free,clear,14,5,0,1
2024-06-14 13:47:00,RD_027,Road Segment 27,arterial,12.887307,80.130186,140,47.4,60,6,0.188,0,free,clear,13,4,0,0
2024-09-24 21:29:00,RD_074,Road Segment 74,highway,12.989217,80.382443,138,26.4,50,6,0.318,0,moderate,rain,21,1,0,0
2024-06-02 17:10:00,RD_014,Nungambakkam High Road,local,13.057041,80.237586,25,42.8,50,4,-0.131,0,free,drizzle,17,6,1,1
2024-08-04 09:45:00,RD_054,Road Segment 54,arterial,12.995965,80.164666,124,38.8,50,6,0.288,0,free,clear,9,6,1,1
2024-06-30 12:55:00,RD_078,Road Segment 78,highway,13.009004,80.39829,97,17.1,40,2,0.53,0,moderate,fog,12,6,0,1
2024-10-03 18:19:00,RD_044,Road Segment 44,highway,13.188711,80.355225,452,10.2,40,6,0.922,1,heavy,rain,18,3,1,0
2024-10-26 15:39:00,RD_018,LB Road Adyar,local,12.99156,80.252867,244,18.1,50,4,0.808,1,moderate,clear,15,5,0,1
2024-04-16 19:21:00,RD_044,Road Segment 44,highway,13.190948,80.359901,480,9.1,40,6,0.958,1,heavy,clear,19,1,1,0
2024-12-30 20:39:00,RD_053,Road Segment 53,highway,13.011707,80.261476,478,13.5,60,6,1.0,1,heavy,clear,20,0,1,0
2024-04-24 06:27:00,RD_072,Road Segment 72,highway,12.869994,80.279169,149,18.0,50,2,0.828,1,moderate,clear,6,2,0,0
2024-02-09 16:36:00,RD_062,Road Segment 62,highway,12.974119,80.225781,269,17.4,40,6,0.602,0,moderate,fog,16,4,0,0
2024-02-12 14:00:00,RD_027,Road Segment 27,arterial,12.884101,80.1274,196,30.0,60,6,0.352,0,moderate,fog,14,0,0,0
2024-08-12 16:53:00,RD_059,Road Segment 59,highway,12.877201,80.170973,59,61.0,80,2,0.309,0,free,clear,16,0,0,0
2024-11-13 21:46:00,RD_001,Anna Salai (Mount Road),arterial,13.069623,80.257248,415,15.1,60,6,0.938,1,heavy,fog,21,2,0,0
2024-12-01 08:32:00,RD_042,Road Segment 42,local,13.067719,80.336372,263,32.0,80,6,0.624,1,moderate,rain,8,6,1,1
2024-10-16 19:50:00,RD_013,Cathedral Road,local,13.057725,80.248862,147,28.8,50,4,0.482,0,moderate,drizzle,19,2,1,0
2024-03-10 15:24:00,RD_023,Road Segment 23,highway,12.867856,80.128583,166,32.8,50,6,0.323,0,free,rain,15,6,0,1
2024-02-09 22:27:00,RD_051,Road Segment 51,highway,12.876367,80.360213,133,13.9,40,2,0.863,1,moderate,rain,22,4,0,0
2024-08-31 01:45:00,RD_010,Outer Ring Road,ring,12.997309,80.146322,118,66.1,80,6,0.286,0,free,clear,1,5,0,1
2024-08-09 22:17:00,RD_046,Road Segment 46,highway,12.886825,80.230978,47,51.1,80,2,0.155,0,free,rain,22,4,0,0
2024-05-25 23:58:00,RD_007,Poonamallee High Road,arterial,13.052969,80.157128,0,46.4,60,4,-0.005,0,free,rain,23,5,0,1
2024-09-12 09:42:00,RD_054,Road Segment 54,arterial,13.004857,80.164902,480,11.4,50,6,1.0,1,heavy,clear,9,3,1,0
2024-01-06 08:43:00,RD_065,Road Segment 65,local,13.010656,80.226789,234,18.3,60,4,0.709,1,moderate,fog,8,5,1,1
2024-03-09 00:06:00,RD_012,Sardar Patel Road,arterial,13.009281,80.218733,17,58.4,60,4,0.124,0,free,clear,0,5,0,1
2024-02-18 06:20:00,RD_016,Patel Road T Nagar,local,13.040895,80.231114,188,19.5,40,4,0.545,0,moderate,drizzle,6,6,0,1
2024-06-10 15:22:00,RD_060,Road Segment 60,arterial,12.897011,80.382709,65,51.5,80,2,0.447,0,free,clear,15,0,0,0
2024-04-22 17:35:00,RD_017,Usman Road T Nagar,local,13.037694,80.233251,320,6.6,40,4,0.938,1,heavy,fog,17,0,1,0
2024-05-31 00:58:00,RD_024,Road Segment 24,arterial,12.863166,80.161178,0,67.9,80,2,0.113,0,free,drizzle,0,4,0,0
2024-11-24 21:46:00,RD_050,Road Segment 50,local,13.018998,80.134574,39,49.1,60,4,0.161,0,free,clear,21,6,0,1
2024-01-01 00:51:00,RD_061,Road Segment 61,arterial,13.133768,80.160689,0,40.8,40,6,-0.077,0,free,clear,0,0,0,0
2024-08-22 03:31:00,RD_023,Road Segment 23,highway,12.861229,80.126479,253,32.8,50,6,0.428,0,free,clear,3,3,0,0
2024-03-23 02:46:00,RD_046,Road Segment 46,highway,12.893611,80.234659,0,53.8,80,2,0.054,0,free,fog,2,5,0,1
2024-03-22 08:50:00,RD_014,Nungambakkam High Road,local,13.056224,80.243739,308,5.4,50,4,0.959,1,heavy,rain,8,4,1,0
2024-04-09 00:50:00,RD_026,Road Segment 26,local,12.996787,80.186314,11,55.3,50,4,0.154,0,free,clear,0,1,0,0
2024-09-19 02:12:00,RD_066,Road Segment 66,highway,13.155422,80.126221,62,31.4,40,2,0.405,0,free,clear,2,3,0,0
2024-03-17 04:55:00,RD_060,Road Segment 60,arterial,12.899339,80.381775,0,69.1,80,2,-0.017,0,free,drizzle,4,6,0,1
2024-04-23 01:16:00,RD_043,Road Segment 43,arterial,12.984943,80.280845,10,71.8,80,6,0.027,0,free,drizzle,1,1,0,0
2024-01-18 08:26:00,RD_051,Road Segment 51,highway,12.869228,80.359921,158,11.4,40,2,1.0,1,heavy,rain,8,3,1,0
2024-05-04 11:31:00,RD_060,Road Segment 60,arterial,12.895091,80.372522,65,46.5,80,2,0.635,0,moderate,clear,11,5,0,1
2024-04-25 13:21:00,RD_036,Road Segment 36,arterial,13.141202,80.33317,24,46.2,50,2,0.184,0,free,clear,13,3,0,0
2024-12-01 23:30:00,RD_019,100 Feet Road Vadapalani,arterial,13.04713,80.210711,14,36.4,60,4,0.041,0,free,fog,23,6,0,1
2024-06-16 00:59:00,RD_029,Road Segment 29,local,13.050765,80.345409,0,44.5,60,6,0.05,0,free,rain,0,6,0,1
2024-02-04 07:28:00,RD_057,Road Segment 57,local,13.060271,80.17053,25,47.5,50,2,0.233,0,free,clear,7,6,1,1
2024-09-06 15:33:00,RD_024,Road Segment 24,arterial,12.861258,80.164543,122,24.9,80,2,0.68,1,moderate,rain,15,4,0,0
2024-10-01 02:18:00,RD_028,Road Segment 28,local,13.136219,80.318595,0,40.7,40,4,0.0,0,free,clear,2,1,0,0
2024-03-27 00:31:00,RD_008,Grand Southern Trunk Road,arterial,12.982959,80.106076,49,48.1,60,4,0.161,0,free,drizzle,0,2,0,0
2024-12-05 02:25:00,RD_069,Road Segment 69,arterial,12.984021,80.39625,54,53.1,60,4,0.231,0,free,clear,2,3,0,0
2024-09-30 09:54:00,RD_003,OMR (Old Mahabalipuram Road),arterial,12.916724,80.225781,320,10.8,60,4,1.0,1,heavy,rain,9,0,1,0
2024-02-28 11:28:00,RD_055,Road Segment 55,highway,12.988203,80.296535,159,38.6,60,4,0.602,0,free,clear,11,2,0,0
2024-06-07 21:26:00,RD_043,Road Segment 43,arterial,12.989362,80.276138,38,78.7,80,6,0.062,0,free,clear,21,4,0,0
2024-09-23 11:11:00,RD_026,Road Segment 26,local,12.998445,80.187437,126,25.7,50,4,0.384,0,moderate,rain,11,0,0,0
2024-03-09 00:38:00,RD_053,Road Segment 53,highway,13.011647,80.266044,6,64.6,60,6,0.043,0,free,clear,0,5,0,1
2024-04-27 08:34:00,RD_011,Velachery Main Road,arterial,12.980213,80.218307,79,34.5,50,4,0.212,0,free,drizzle,8,5,1,1
2024-07-10 12:21:00,RD_049,Road Segment 49,arterial,13.113241,80.266466,244,18.8,40,6,0.613,0,moderate,drizzle,12,2,0,0
2024-05-26 02:23:00,RD_019,100 Feet Road Vadapalani,arterial,13.050115,80.201117,96,31.7,60,4,0.206,0,moderate,rain,2,6,0,1
2024-06-25 12:28:00,RD_055,Road Segment 55,highway,12.989436,80.304901,189,34.0,60,4,0.541,0,moderate,clear,12,1,0,0
2024-04-26 14:51:00,RD_014,Nungambakkam High Road,local,13.055431,80.239576,217,17.9,50,4,0.779,1,moderate,clear,14,4,0,0
2024-05-08 17:35:00,RD_027,Road Segment 27,arterial,12.880548,80.126553,451,16.5,60,6,0.957,1,heavy,clear,17,2,1,0
2024-05-22 01:34:00,RD_073,Road Segment 73,local,12.875852,80.156802,3,39.4,40,6,-0.063,0,free,clear,1,2,0,0
2024-10-21 00:43:00,RD_007,Poonamallee High Road,arterial,13.052485,80.155379,85,44.2,60,4,0.244,0,free,clear,0,0,0,0
2024-07-13 05:09:00,RD_041,Road Segment 41,local,13.028387,80.1235,11,33.0,40,2,0.049,0,free,clear,5,5,0,1
2024-06-10 00:41:00,RD_023,Road Segment 23,highway,12.862484,80.125808,206,24.9,50,6,0.437,0,moderate,drizzle,0,0,0,0
2024-03-12 09:29:00,RD_002,GST Road,highway,12.969728,80.189505,480,19.7,80,6,1.0,1,heavy,clear,9,1,1,0
2024-12-13 17:30:00,RD_001,Anna Salai (Mount Road),arterial,13.071621,80.253708,431,17.0,60,6,1.0,1,heavy,clear,17,4,1,0
2024-09-05 22:41:00,RD_065,Road Segment 65,local,13.009226,80.2261,98,45.1,60,4,0.195,0,free,clear,22,3,0,0
2024-02-16 04:09:00,RD_027,Road Segment 27,arterial,12.884188,80.131165,94,40.3,60,6,0.167,0,free,rain,4,4,0,0
2024-05-01 18:42:00,RD_043,Road Segment 43,arterial,12.985813,80.278105,244,37.0,80,6,0.579,0,moderate,rain,18,2,1,0
2024-08-15 06:53:00,RD_059,Road Segment 59,highway,12.875536,80.167771,134,21.5,80,2,0.811,1,heavy,rain,6,3,0,0
2024-08-05 04:29:00,RD_073,Road Segment 73,local,12.880832,80.152891,86,32.4,40,6,0.198,0,free,clear,4,0,0,0
2024-10-19 07:23:00,RD_058,Road Segment 58,arterial,13.0994,80.116971,77,27.8,40,2,0.439,0,free,drizzle,7,5,1,1
2024-05-17 14:10:00,RD_032,Road Segment 32,local,13.069252,80.212339,98,42.2,60,4,0.407,0,free,clear,14,4,0,0
2024-12-20 04:02:00,RD_062,Road Segment 62,highway,12.971678,80.224184,9,29.6,40,6,0.021,0,free,rain,4,4,0,0
2024-08-02 17:32:00,RD_071,Road Segment 71,arterial,12.950706,80.387402,402,11.8,40,6,0.879,1,heavy,clear,17,4,1,0
2024-03-19 21:48:00,RD_007,Poonamallee High Road,arterial,13.053535,80.152135,56,53.5,60,4,0.158,0,free,clear,21,1,0,0
2024-09-18 13:21:00,RD_056,Road Segment 56,local,13.009487,80.172747,72,28.2,40,4,0.211,0,free,clear,13,2,0,0
2024-03-14 14:00:00,RD_012,Sardar Patel Road,arterial,13.013067,80.219501,149,36.9,60,4,0.601,0,free,clear,14,3,0,0
2024-06-06 16:54:00,RD_007,Poonamallee High Road,arterial,13.051383,80.156339,53,46.0,60,4,0.234,0,free,clear,16,3,0,0
2024-03-10 13:14:00,RD_060,Road Segment 60,arterial,12.895286,80.3826,22,67.4,80,2,0.122,0,free,clear,13,6,0,1
2024-07-25 22:20:00,RD_012,Sardar Patel Road,arterial,13.006944,80.226227,47,52.2,60,4,0.045,0,free,clear,22,3,0,0
